id,election_id,person_id,party_id,votes,vote_share,elected,created_at,updated_at
4967,1029,1026,8,35031,25.84,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4968,1029,1027,4,24783,18.28,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4969,1030,1028,19,404,10.63,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4970,1030,1029,29,48,1.26,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4971,1030,1030,4,1739,45.75,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4972,1030,1031,4,1595,41.96,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4973,1030,1032,4,15,0.39,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4974,1031,1033,29,1257,5.37,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4975,1031,1034,4,13541,57.87,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4976,1031,1035,4,8602,36.76,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4977,1032,1036,9,1254,7.17,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4978,1032,1037,2,925,5.29,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4979,1032,1038,12,6927,39.6,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4980,1032,1039,4,1410,8.06,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4981,1032,1040,4,1266,7.24,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4982,1032,1041,4,5712,32.65,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4983,1033,1042,28,3253,15.15,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4984,1033,1043,29,340,1.58,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4985,1033,1044,34,1668,7.77,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4986,1033,1045,2,6131,28.55,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4987,1033,1046,12,5477,25.51,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4988,1033,1047,4,824,3.84,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4989,1033,1048,4,3778,17.6,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4990,1034,1049,22,5529,27.46,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4991,1034,1050,8,14609,72.54,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4992,1035,1051,36,5270,63.11,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4993,1035,1052,4,3081,36.89,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4994,1036,1053,1,2348,61.4,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4995,1036,1054,18,1476,38.6,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4996,1037,149,10,153,1.94,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4997,1037,1055,28,3284,41.65,1,2025-12-17 02:04:30,2025-12-17 02:04:30
4998,1037,1056,17,1281,16.25,0,2025-12-17 02:04:30,2025-12-17 02:04:30
4999,1037,1057,12,408,5.17,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5000,1037,1058,4,2759,34.99,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5001,1038,1059,12,614,16.81,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5002,1038,1060,4,967,26.48,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5003,1038,1061,4,2071,56.71,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5004,1039,1062,1,3187,29.63,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5005,1039,1063,34,316,2.94,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5006,1039,1064,2,1751,16.28,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5007,1039,1065,12,3430,31.89,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5008,1039,1066,4,1423,13.23,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5009,1039,1067,4,184,1.71,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5010,1039,1068,4,466,4.33,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5011,1040,1069,28,2943,25.71,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5012,1040,1070,12,8503,74.29,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5013,1041,1071,33,2020,11.75,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5014,1041,1072,4,3117,18.13,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5015,1041,1073,4,5425,31.56,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5016,1041,1074,4,6629,38.56,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5017,1042,1075,20,2126,43.37,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5018,1042,1076,4,1052,21.46,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5019,1042,1077,4,1530,31.21,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5020,1042,1078,4,194,3.96,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5021,1043,1080,13,18756,10.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5022,1043,1081,20,96683,52.93,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5023,1043,1082,12,67226,36.8,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5024,1044,1083,19,4910,25.92,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5025,1044,1084,18,6888,36.37,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5026,1044,1085,4,7143,37.71,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5027,1045,1086,22,1609,15.59,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5028,1045,1087,18,6312,61.17,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5029,1045,1088,4,758,7.35,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5030,1045,1089,4,1507,14.61,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5031,1045,1090,4,132,1.28,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5032,1046,1091,6,1663,11.36,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5033,1046,1092,12,3193,21.81,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5034,1046,1093,4,1017,6.95,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5035,1046,1094,4,5637,38.51,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5036,1046,1095,4,3128,21.37,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5037,1047,1096,20,1137,17.22,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5038,1047,1097,2,427,6.47,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5039,1047,1098,31,2394,36.26,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5040,1047,1099,4,150,2.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5041,1047,1100,4,2495,37.79,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5042,1048,1101,10,462,2.53,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5043,1048,1102,28,2927,16.01,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5044,1048,1103,15,397,2.17,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5045,1048,1104,31,4293,23.48,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5046,1048,1105,4,7369,40.3,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5047,1048,1106,4,2836,15.51,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5048,1049,1107,20,3500,34.88,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5049,1049,1108,17,2258,22.51,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5050,1049,1109,12,3997,39.84,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5051,1049,1110,4,278,2.77,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5052,1050,1111,28,6191,52.31,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5053,1050,1112,30,822,6.95,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5054,1050,1113,18,4822,40.74,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5055,1051,1114,19,3349,11.57,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5056,1051,1115,29,690,2.38,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5057,1051,1116,30,3254,11.25,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5058,1051,1117,12,10667,36.87,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5059,1051,1118,4,1826,6.31,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5060,1051,1119,4,9148,31.62,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5061,1052,1120,20,7562,40.76,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5062,1052,1121,12,6528,35.18,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5063,1052,1122,4,4464,24.06,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5064,1053,1123,20,3472,61.01,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5065,1053,1124,2,187,3.29,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5066,1053,1125,4,560,9.84,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5067,1053,1126,4,1472,25.87,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5068,1054,1127,28,10363,40.72,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5069,1054,1128,29,815,3.2,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5070,1054,1129,4,8071,31.72,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5071,1054,1130,4,6198,24.36,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5072,1055,1131,21,11691,24.23,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5073,1055,1132,35,6891,14.28,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5074,1055,1133,4,11129,23.07,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5075,1055,1134,4,16739,34.7,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5076,1055,1135,4,1792,3.71,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5077,1056,497,23,3076,50.68,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5078,1056,1136,4,1993,32.84,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5079,1056,1137,4,1000,16.48,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5080,1057,1138,28,1420,7.33,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5081,1057,1139,12,9532,49.23,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5082,1057,1140,4,6942,35.85,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5083,1057,1141,4,1469,7.59,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5084,1058,1142,10,920,3.94,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5085,1058,1143,20,7846,33.63,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5086,1058,1144,35,9451,40.51,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5087,1058,1145,4,2300,9.86,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5088,1058,1146,4,849,3.64,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5089,1058,1147,4,420,1.8,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5090,1058,1148,4,653,2.8,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5091,1058,1149,4,890,3.81,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5092,1059,1150,13,206,2.03,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5093,1059,1151,20,3449,34.06,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5094,1059,1152,4,2679,26.46,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5095,1059,1153,4,3791,37.44,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5096,1060,1154,23,4766,39.48,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5097,1060,1155,8,7305,60.52,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5098,1061,1156,28,358,4.53,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5099,1061,1157,8,4063,51.45,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5100,1061,1158,4,3476,44.02,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5101,1062,1159,23,9760,46.54,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5102,1062,1160,12,9848,46.96,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5103,1062,1161,4,1363,6.5,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5104,1063,1162,13,1145,2.49,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5105,1063,1163,14,2086,4.54,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5106,1063,1164,18,12639,27.51,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5107,1063,1165,4,5875,12.79,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5108,1063,1166,4,20950,45.6,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5109,1063,1167,4,3248,7.07,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5110,1064,1168,28,2742,7.35,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5111,1064,1169,34,2324,6.23,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5112,1064,1170,31,12614,33.82,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5113,1064,1171,4,5390,14.45,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5114,1064,1172,4,6486,17.39,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5115,1064,1173,4,4802,12.87,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5116,1064,138,4,2941,7.88,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5117,1065,1174,22,3047,17.21,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5118,1065,1175,17,2002,11.31,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5119,1065,1176,12,7643,43.16,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5120,1065,1177,4,1634,9.23,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5121,1065,1178,4,1204,6.8,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5122,1065,1179,4,1605,9.06,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5123,1065,1180,4,218,1.23,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5124,1065,1181,4,178,1.01,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5125,1065,1182,4,176,0.99,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5126,1066,1183,36,1974,14.6,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5127,1066,1184,3,4527,33.48,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5128,1066,1185,4,7019,51.92,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5129,1067,720,25,2859,44.18,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5130,1067,1186,8,751,11.61,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5131,1067,1187,4,2861,44.21,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5132,1068,1188,1,3792,44.64,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5133,1068,1189,3,4310,50.74,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5134,1068,1190,4,393,4.63,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5135,1069,1191,28,659,10.36,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5136,1069,1192,18,2031,31.93,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5137,1069,1193,4,3670,57.7,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5138,1070,1194,31,4993,68.65,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5139,1070,1195,4,2280,31.35,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5140,1071,1196,23,3693,38.01,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5141,1071,1197,35,4688,48.25,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5142,1071,1198,4,1207,12.42,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5143,1071,1199,4,129,1.33,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5144,1072,1200,36,833,10.24,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5145,1072,1201,17,347,4.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5146,1072,1202,31,3198,39.31,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5147,1072,1203,4,928,11.41,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5148,1072,1204,4,1696,20.85,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5149,1072,1205,4,897,11.03,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5150,1072,1206,4,69,0.85,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5151,1072,1207,4,167,2.05,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5152,1073,1208,23,5206,36.79,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5153,1073,1209,18,6337,44.78,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5154,1073,1210,4,871,6.15,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5155,1073,1211,4,1738,12.28,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5156,1074,1212,30,1507,6.16,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5157,1074,1213,31,5331,21.79,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5158,1074,1214,4,809,3.31,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5159,1074,1215,4,1738,7.11,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5160,1074,1216,4,4167,17.04,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5161,1074,1217,4,7293,29.82,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5162,1074,1218,4,767,3.14,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5163,1074,1219,4,2848,11.64,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5164,1075,1221,10,3624,2.34,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5165,1075,1222,19,33390,21.53,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5166,1075,1223,15,7268,4.69,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5167,1075,1224,12,89613,57.78,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5168,1075,1225,4,7541,4.86,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5169,1075,1226,4,8592,5.54,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5170,1075,1227,4,5067,3.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5171,1076,1228,36,5220,21.13,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5172,1076,1229,2,2084,8.44,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5173,1076,1230,8,2533,10.25,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5174,1076,1231,4,5858,23.71,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5175,1076,1232,4,547,2.21,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5176,1076,1233,4,8464,34.26,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5177,1077,1234,20,543,15.4,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5178,1077,1235,2,853,24.2,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5179,1077,1236,4,751,21.3,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5180,1077,1237,4,1122,31.83,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5181,1077,1238,4,256,7.26,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5182,1078,1239,28,4423,43.93,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5183,1078,1240,21,1079,10.72,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5184,1078,1241,12,796,7.91,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5185,1078,1242,4,3771,37.45,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5186,1079,1243,19,1241,7.75,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5187,1079,1244,18,7816,48.82,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5188,1079,1245,4,6953,43.43,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5189,1080,1246,13,308,2.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5190,1080,1247,28,6257,46.08,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5191,1080,1248,30,949,6.99,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5192,1080,1249,8,3550,26.15,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5193,1080,1250,4,2514,18.52,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5194,1081,1251,13,422,3.19,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5195,1081,1252,25,4462,33.73,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5196,1081,1253,8,7604,57.48,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5197,1081,1254,4,740,5.59,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5198,1082,1255,28,3503,30.41,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5199,1082,1256,18,7142,62.0,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5200,1082,1257,4,874,7.59,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5201,1083,1258,13,1276,3.47,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5202,1083,1259,3,6345,17.25,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5203,1083,1260,4,19335,52.57,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5204,1083,1261,4,9823,26.71,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5205,1084,1262,10,1673,5.41,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5206,1084,1263,19,15256,49.36,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5207,1084,1264,31,13976,45.22,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5208,1085,1265,13,2432,8.56,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5209,1085,1266,2,7219,25.41,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5210,1085,1267,8,1202,4.23,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5211,1085,1268,4,2203,7.75,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5212,1085,1269,4,13670,48.11,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5213,1085,1270,4,1686,5.93,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5214,1086,1271,19,1491,14.19,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5215,1086,1272,12,7271,69.21,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5216,1086,1273,4,1743,16.59,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5217,1087,1274,25,2512,100.0,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5218,1088,1275,9,2716,25.82,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5219,1088,1276,18,2826,26.87,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5220,1088,1277,4,1404,13.35,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5221,1088,1278,4,1440,13.69,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5222,1088,1279,4,2132,20.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5223,1089,1280,23,756,22.92,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5224,1089,1281,21,926,28.07,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5225,1089,1282,12,731,22.16,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5226,1089,1283,4,377,11.43,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5227,1089,1284,4,141,4.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5228,1089,1285,4,348,10.55,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5229,1089,1286,4,20,0.61,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5230,1090,1287,28,2430,54.13,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5231,1090,1288,18,1872,41.7,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5232,1090,1289,4,187,4.17,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5233,1091,1290,10,354,1.95,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5234,1091,1291,28,1588,8.73,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5235,1091,1292,18,3651,20.08,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5236,1091,1293,4,3002,16.51,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5237,1091,1294,4,3672,20.2,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5238,1091,1295,4,2779,15.29,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5239,1091,1296,4,1285,7.07,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5240,1091,1297,4,1850,10.18,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5241,1092,1298,19,2481,37.99,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5242,1092,1299,18,2011,30.79,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5243,1092,1300,4,2039,31.22,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5244,1093,1301,25,2401,41.84,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5245,1093,1302,21,280,4.88,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5246,1093,1303,8,2158,37.61,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5247,1093,1304,4,899,15.67,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5248,1094,1305,13,3358,3.04,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5249,1094,1306,28,24096,21.79,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5250,1094,1307,8,28738,25.99,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5251,1094,1308,4,28901,26.14,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5252,1094,1309,4,1925,1.74,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5253,1094,1310,4,23548,21.3,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5254,1095,1311,9,2722,38.68,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5255,1095,1312,29,1441,20.48,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5256,1095,1313,8,2874,40.84,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5257,1096,1314,28,4555,29.89,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5258,1096,1315,21,5519,36.21,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5259,1096,1316,4,573,3.76,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5260,1096,1317,4,4594,30.14,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5261,1097,1318,23,703,7.11,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5262,1097,1319,8,4761,48.18,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5263,1097,1320,4,3798,38.43,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5264,1097,1321,4,620,6.27,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5265,1098,1322,1,3541,33.65,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5266,1098,1323,12,6981,66.35,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5267,1099,1324,28,2142,31.35,1,2025-12-17 02:04:30,2025-12-17 02:04:30
5268,1099,1325,18,1368,20.02,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5269,1099,1326,4,2136,31.26,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5270,1099,1327,4,176,2.58,0,2025-12-17 02:04:30,2025-12-17 02:04:30
5271,1099,1328,4,1010,14.78,0,2025-12-17 02:04:30,2025-12-17 02:04:30
