id,person_id,party_id,started_on,created_at,updated_at
6509,350,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6510,351,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6511,352,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6512,353,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6513,354,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6514,355,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6515,356,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6516,357,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6517,358,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6518,359,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6519,360,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6520,361,38,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6521,362,13,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6522,363,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6523,364,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6524,365,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6525,366,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6526,367,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6527,368,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6528,369,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6529,370,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6530,371,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6531,372,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6532,373,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6533,374,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6534,375,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6535,376,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6536,377,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6537,378,3,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6538,379,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6539,380,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6540,381,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6541,382,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6542,383,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6543,384,16,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6544,385,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6545,386,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6546,387,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6547,388,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6548,389,17,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6549,390,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6550,391,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6551,392,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6552,393,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6553,394,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6554,395,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6555,396,43,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6556,397,13,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6557,398,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6558,399,15,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6559,400,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6560,401,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6561,402,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6562,403,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6563,404,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6564,405,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6565,406,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6566,407,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6567,408,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6568,409,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6569,410,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6570,411,43,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6571,412,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6572,413,36,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6573,414,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6574,415,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6575,416,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6576,417,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6577,418,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6578,419,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6579,420,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6580,421,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6581,422,43,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6582,423,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6583,424,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6584,425,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6585,426,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6586,427,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6587,428,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6588,429,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6589,430,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6590,431,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6591,432,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6592,433,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6593,434,15,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6594,435,34,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6595,436,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6596,437,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6597,438,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6598,439,6,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6599,440,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6600,441,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6601,442,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6602,443,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6603,444,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6604,445,35,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6605,446,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6606,447,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6607,448,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6608,449,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6609,450,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6610,451,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6611,452,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6612,453,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6613,454,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6614,455,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6615,456,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6616,457,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6617,458,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6618,459,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6619,460,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6620,461,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6621,462,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6622,463,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6623,464,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6624,465,13,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6625,466,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6626,467,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6627,468,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6628,469,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6629,470,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6630,471,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6631,472,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6632,473,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6633,474,30,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6634,475,21,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6635,476,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6636,477,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6637,478,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6638,479,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6639,480,34,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6640,481,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6641,482,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6642,483,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6643,484,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6644,485,3,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6645,486,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6646,487,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6647,488,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6648,489,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6649,490,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6650,491,23,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6651,492,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6652,493,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6653,494,41,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6654,495,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6655,496,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6656,497,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6657,498,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6658,499,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6659,500,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6660,501,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6661,502,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6662,503,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6663,1374,38,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6664,505,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6665,506,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6666,507,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6667,508,30,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6668,509,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6669,510,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6670,511,6,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6671,512,29,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6672,513,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6673,514,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6674,515,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6675,516,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6676,517,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6677,518,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6678,519,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6679,520,1,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6680,521,15,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6681,522,34,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6682,523,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6683,524,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6684,525,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6685,526,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6686,527,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6687,528,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6688,529,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6689,530,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6690,531,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6691,532,38,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6692,533,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6693,534,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6694,535,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6695,536,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6696,537,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6697,538,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6698,539,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6699,540,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6700,541,21,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6701,542,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6702,543,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6703,544,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6704,545,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6705,546,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6706,547,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6707,548,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6708,549,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6709,550,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6710,551,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6711,552,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6712,553,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6713,554,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6714,555,21,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6715,556,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6716,557,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6717,558,1,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6718,559,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6719,560,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6720,561,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6721,562,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6722,563,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6723,564,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6724,565,30,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6725,566,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6726,567,16,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6727,568,21,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6728,569,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6729,570,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6730,571,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6731,572,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6732,573,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6733,574,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6734,575,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6735,576,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6736,577,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6737,578,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6738,579,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6739,580,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6740,581,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6741,582,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6742,583,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6743,584,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6744,585,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6745,586,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6746,587,13,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6747,588,23,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6748,589,34,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6749,590,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6750,591,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6751,592,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6752,593,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6753,594,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6754,595,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6755,596,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6756,597,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6757,598,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6758,599,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6759,600,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6760,601,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6761,602,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6762,603,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6763,604,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6764,605,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6765,606,13,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6766,607,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6767,57,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6768,608,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6769,609,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6770,477,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6771,610,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6772,611,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6773,612,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6774,613,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6775,614,1,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6776,615,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6777,616,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6778,617,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6779,618,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6780,619,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6781,620,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6782,621,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6783,622,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6784,623,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6785,624,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6786,625,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6787,626,9,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6788,627,2,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6789,628,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6790,629,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6791,630,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6792,631,14,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6793,632,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6794,633,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6795,634,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6796,635,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6797,636,16,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6798,637,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6799,638,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6800,640,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6801,641,22,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6802,642,27,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6803,643,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6804,644,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6805,188,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6806,645,34,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6807,646,27,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6808,647,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6809,648,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6810,649,9,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6811,650,35,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6812,651,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6813,652,40,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6814,653,12,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6815,654,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6816,655,1,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6817,656,17,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6818,657,7,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6819,658,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6820,659,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6821,660,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6822,661,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6823,662,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6824,663,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6825,664,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6826,665,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6827,666,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6828,667,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6829,668,10,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6830,669,19,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6831,670,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6832,671,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6833,672,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6834,673,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6835,674,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6836,675,18,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6837,676,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6838,677,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6839,678,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6840,437,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6841,679,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6842,680,27,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6843,681,8,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6844,682,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6845,683,25,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6846,684,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6847,685,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6848,686,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6849,687,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6850,688,28,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6851,689,17,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6852,690,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6853,691,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6854,692,4,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6855,693,20,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6856,694,27,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
6857,695,31,2024-10-27,2025-12-17 02:23:30,2025-12-17 02:23:30
